customer_id,region,tenure_months,monthly_charges,contract_type,internet_type,payment_method,support_tickets_90d,num_logins_30d,late_payments_12m,age,is_senior,churn
102501,East,59,64.18,month_to_month,fiber,bank_transfer,1,27,0,22,0,0
102502,West,13,64.76,month_to_month,fiber,paypal,0,20,1,36,0,1
102503,West,14,59.53,month_to_month,fiber,bank_transfer,2,16,0,56,0,1
102504,South,33,43.54,one_year,dsl,paypal,1,18,0,50,0,0
102505,North,30,56.2,month_to_month,none,bank_transfer,1,16,2,41,0,1
102506,West,22,38.57,month_to_month,dsl,bank_transfer,0,17,0,19,0,1
102507,West,25,48.1,two_year,dsl,paypal,0,25,0,74,1,0
102508,East,21,66.78,two_year,fiber,paypal,0,16,1,42,0,1
102509,East,65,62.64,month_to_month,fiber,mailed_check,2,20,0,74,1,1
102510,South,41,126.29,month_to_month,dsl,bank_transfer,2,21,1,63,1,1
102511,South,66,38.08,month_to_month,dsl,credit_card,1,10,1,67,1,0
102512,North,71,62.5,two_year,dsl,paypal,2,18,1,44,0,0
102513,North,46,36.53,month_to_month,fiber,bank_transfer,0,30,1,25,0,1
102514,North,59,57.24,month_to_month,dsl,credit_card,0,18,0,31,0,0
102515,West,7,58.06,month_to_month,fiber,mailed_check,1,29,0,58,0,0
102516,North,68,81.9,one_year,dsl,paypal,1,22,0,54,0,0
102517,North,34,56.01,month_to_month,none,paypal,0,19,0,23,0,0
102518,East,51,61.17,one_year,fiber,paypal,0,20,1,71,1,0
102519,North,17,56.39,month_to_month,fiber,mailed_check,1,22,1,19,0,1
102520,North,6,36.98,one_year,none,paypal,2,20,0,47,0,0
102521,East,63,51.96,one_year,dsl,paypal,2,22,2,30,0,0
102522,South,32,57.36,month_to_month,fiber,mailed_check,3,19,0,28,0,1
102523,East,9,66.48,month_to_month,dsl,paypal,0,17,3,48,0,1
102524,West,47,76.18,month_to_month,dsl,paypal,3,12,0,38,0,1
102525,North,3,60.31,one_year,dsl,credit_card,0,20,1,45,0,1
102526,West,32,59.96,month_to_month,fiber,bank_transfer,2,13,1,76,1,1
102527,West,50,30.58,one_year,fiber,bank_transfer,2,26,1,66,1,1
102528,West,51,64.18,month_to_month,dsl,mailed_check,0,26,1,38,0,1
102529,East,32,51.08,one_year,fiber,paypal,1,21,1,50,0,1
102530,East,26,79.94,one_year,dsl,paypal,2,24,1,41,0,1
102531,East,60,91.33,month_to_month,dsl,paypal,0,11,1,34,0,0
102532,East,13,61.24,month_to_month,dsl,paypal,0,25,0,46,0,1
102533,North,5,44.53,one_year,fiber,mailed_check,0,11,1,26,0,0
102534,West,11,64.67,month_to_month,fiber,credit_card,3,18,1,32,0,1
102535,East,57,71.97,one_year,dsl,mailed_check,2,19,0,53,0,0
102536,West,33,58.69,two_year,dsl,mailed_check,1,27,0,63,1,1
102537,South,2,53.72,month_to_month,fiber,credit_card,2,16,0,59,0,1
102538,North,12,76.27,month_to_month,fiber,paypal,0,22,0,79,1,1
102539,East,2,74.95,month_to_month,dsl,bank_transfer,2,24,1,31,0,0
102540,East,58,58.07,month_to_month,fiber,bank_transfer,3,16,1,25,0,1
102541,South,33,31.92,two_year,fiber,mailed_check,0,22,0,57,0,1
102542,South,4,74.13,two_year,fiber,bank_transfer,0,17,0,53,0,1
102543,North,15,49.65,month_to_month,dsl,mailed_check,1,20,0,71,1,0
102544,East,44,69.29,two_year,none,paypal,1,23,2,25,0,1
102545,South,42,68.02,month_to_month,fiber,mailed_check,1,17,1,33,0,1
102546,West,58,27.22,two_year,dsl,paypal,1,14,0,43,0,0
102547,North,1,66.62,one_year,fiber,paypal,2,17,0,68,1,0
102548,South,4,75.29,month_to_month,fiber,credit_card,1,21,1,30,0,1
102549,South,2,77.74,one_year,fiber,mailed_check,2,26,1,76,1,0
102550,East,28,67.35,one_year,fiber,paypal,2,22,0,24,0,0
102551,South,52,25.46,month_to_month,dsl,bank_transfer,2,27,1,76,1,0
102552,East,47,90.54,month_to_month,fiber,bank_transfer,1,22,0,59,0,1
102553,West,15,73.22,one_year,dsl,credit_card,0,18,2,26,0,0
102554,South,47,40.93,month_to_month,fiber,bank_transfer,3,23,1,79,1,1
102555,East,47,49.24,month_to_month,dsl,credit_card,1,18,0,21,0,0
102556,North,13,69.62,month_to_month,dsl,mailed_check,1,17,1,42,0,1
102557,South,53,78.6,one_year,fiber,bank_transfer,1,21,1,63,1,0
102558,South,30,55.24,month_to_month,fiber,paypal,0,12,0,39,0,0
102559,North,4,81.51,month_to_month,fiber,mailed_check,1,19,1,41,0,0
102560,East,28,29.14,month_to_month,fiber,mailed_check,2,25,0,35,0,1
102561,East,55,44.15,month_to_month,dsl,bank_transfer,0,19,0,29,0,1
102562,East,50,23.71,one_year,dsl,credit_card,0,18,2,54,0,0
102563,East,19,47.05,month_to_month,fiber,paypal,0,17,1,45,0,1
102564,East,54,95.16,one_year,dsl,mailed_check,0,16,0,68,1,0
102565,South,28,106.16,month_to_month,fiber,bank_transfer,1,20,1,51,0,1
102566,North,33,69.69,one_year,none,credit_card,0,29,1,49,0,0
102567,North,6,52.23,month_to_month,fiber,paypal,0,20,1,28,0,1
102568,East,71,60.57,one_year,fiber,paypal,1,21,0,33,0,0
102569,West,60,74.47,month_to_month,fiber,credit_card,2,13,1,20,0,0
102570,North,14,33.74,two_year,none,credit_card,1,8,1,78,1,0
102571,East,40,53.55,month_to_month,fiber,paypal,1,21,1,66,1,1
102572,West,56,93.7,month_to_month,fiber,credit_card,3,18,0,34,0,1
102573,West,36,44.09,one_year,dsl,credit_card,0,23,2,46,0,0
102574,East,15,50.02,month_to_month,fiber,bank_transfer,0,18,0,52,0,1
102575,East,69,65.26,month_to_month,dsl,bank_transfer,2,16,1,33,0,1
102576,East,19,70.66,one_year,fiber,mailed_check,0,18,0,25,0,0
102577,West,24,52.5,one_year,fiber,bank_transfer,0,23,2,77,1,1
102578,North,26,66.54,one_year,none,mailed_check,2,26,1,40,0,1
102579,West,64,77.16,two_year,dsl,paypal,0,21,1,65,1,0
102580,North,36,104.23,month_to_month,fiber,bank_transfer,1,15,0,57,0,1
102581,West,51,62.48,month_to_month,dsl,paypal,0,19,1,42,0,1
102582,North,64,64.17,one_year,fiber,credit_card,2,25,0,56,0,0
102583,North,66,95.55,month_to_month,fiber,mailed_check,1,19,0,34,0,1
102584,North,61,54.02,month_to_month,fiber,bank_transfer,0,21,2,33,0,1
102585,South,65,38.51,month_to_month,dsl,mailed_check,0,21,1,63,1,0
102586,South,68,70.0,month_to_month,fiber,paypal,0,22,1,66,1,1
102587,North,71,86.52,month_to_month,fiber,bank_transfer,2,22,0,62,1,1
102588,South,46,72.22,month_to_month,fiber,bank_transfer,1,29,1,61,1,1
102589,South,9,63.06,one_year,fiber,credit_card,0,25,0,72,1,0
102590,West,8,36.03,one_year,fiber,paypal,1,20,0,36,0,0
102591,West,57,63.83,two_year,fiber,credit_card,3,23,2,18,0,0
102592,East,22,89.66,month_to_month,dsl,paypal,3,23,1,35,0,1
102593,North,57,40.32,month_to_month,fiber,credit_card,1,18,0,57,0,0
102594,South,67,60.11,one_year,fiber,credit_card,1,16,0,55,0,1
102595,West,46,57.25,month_to_month,dsl,credit_card,2,22,0,35,0,1
102596,North,55,51.05,month_to_month,dsl,credit_card,0,17,0,66,1,1
102597,South,20,69.96,one_year,none,mailed_check,0,25,1,78,1,1
102598,West,31,73.87,one_year,fiber,mailed_check,1,24,0,25,0,0
102599,West,69,73.66,month_to_month,fiber,mailed_check,0,17,0,19,0,0
102600,South,58,45.46,one_year,fiber,paypal,1,15,0,61,1,0
102601,East,14,32.08,one_year,none,credit_card,0,23,1,48,0,0
102602,South,67,70.25,two_year,fiber,mailed_check,0,18,0,59,0,0
102603,West,35,54.88,month_to_month,dsl,mailed_check,0,15,0,62,1,0
102604,North,60,101.77,one_year,fiber,credit_card,1,21,2,20,0,1
102605,North,37,102.69,one_year,none,mailed_check,0,18,1,64,1,1
102606,East,43,104.81,month_to_month,fiber,mailed_check,1,23,0,28,0,1
102607,North,11,46.2,one_year,dsl,bank_transfer,1,20,1,57,0,1
102608,East,24,76.39,one_year,none,paypal,3,9,1,79,1,0
102609,South,52,82.42,month_to_month,fiber,mailed_check,1,20,1,47,0,1
102610,West,60,80.17,month_to_month,fiber,bank_transfer,2,23,0,39,0,1
102611,West,6,57.91,month_to_month,none,mailed_check,0,18,0,74,1,1
102612,South,5,90.58,one_year,fiber,bank_transfer,2,19,0,43,0,1
102613,West,49,65.01,month_to_month,fiber,mailed_check,1,27,0,53,0,0
102614,South,32,67.56,month_to_month,none,credit_card,6,22,0,30,0,1
102615,South,61,34.24,month_to_month,dsl,paypal,1,23,0,50,0,0
102616,North,4,77.9,one_year,fiber,paypal,0,17,0,22,0,1
102617,West,25,59.79,one_year,dsl,bank_transfer,1,23,0,71,1,1
102618,West,2,74.3,month_to_month,fiber,bank_transfer,1,28,0,55,0,1
102619,West,51,69.7,month_to_month,fiber,credit_card,0,22,0,45,0,1
102620,West,61,68.62,month_to_month,fiber,paypal,0,19,1,64,1,1
102621,West,11,64.09,month_to_month,fiber,mailed_check,0,24,1,55,0,1
102622,North,23,80.73,one_year,fiber,paypal,0,19,3,43,0,1
102623,West,60,61.02,month_to_month,dsl,bank_transfer,1,22,0,38,0,0
102624,East,2,35.9,one_year,fiber,paypal,1,24,0,22,0,0
102625,South,68,76.38,one_year,dsl,bank_transfer,2,18,0,31,0,0
102626,East,63,48.82,two_year,fiber,mailed_check,0,10,1,42,0,0
102627,South,10,38.51,month_to_month,fiber,bank_transfer,2,21,0,46,0,0
102628,South,10,44.56,month_to_month,fiber,paypal,1,21,1,79,1,0
102629,North,49,70.67,month_to_month,dsl,bank_transfer,0,25,2,38,0,1
102630,North,0,63.07,two_year,fiber,mailed_check,0,17,0,47,0,1
102631,South,36,22.35,one_year,fiber,credit_card,1,25,0,20,0,0
102632,West,4,57.33,one_year,none,paypal,1,21,1,23,0,1
102633,East,38,88.38,one_year,fiber,mailed_check,0,21,1,48,0,0
102634,East,25,55.97,month_to_month,fiber,bank_transfer,0,22,1,39,0,1
102635,South,50,61.69,one_year,fiber,paypal,2,17,0,58,0,1
102636,South,63,85.86,one_year,dsl,bank_transfer,0,12,0,70,1,0
102637,North,35,80.91,month_to_month,dsl,bank_transfer,0,19,1,21,0,1
102638,West,46,85.44,two_year,fiber,mailed_check,0,15,0,28,0,1
102639,North,43,15.0,two_year,fiber,bank_transfer,2,19,1,53,0,0
102640,East,70,99.67,two_year,dsl,credit_card,1,19,0,24,0,1
102641,West,16,77.73,one_year,dsl,paypal,2,15,0,37,0,1
102642,East,17,114.23,month_to_month,fiber,bank_transfer,0,17,0,61,1,1
102643,West,27,49.35,one_year,dsl,mailed_check,2,18,1,20,0,1
102644,South,53,29.73,month_to_month,fiber,credit_card,3,18,0,56,0,1
102645,West,62,65.14,one_year,fiber,mailed_check,0,21,0,24,0,1
102646,East,20,59.49,month_to_month,none,paypal,3,22,0,65,1,1
102647,West,7,78.07,two_year,dsl,mailed_check,1,14,1,62,1,0
102648,East,43,86.5,month_to_month,dsl,bank_transfer,1,22,0,21,0,0
102649,West,43,63.25,month_to_month,dsl,bank_transfer,0,15,1,51,0,0
102650,West,26,60.19,month_to_month,dsl,bank_transfer,1,29,2,47,0,1
102651,South,13,75.45,one_year,fiber,mailed_check,1,19,0,77,1,0
102652,West,61,59.87,month_to_month,fiber,credit_card,2,22,2,20,0,1
102653,East,60,58.2,month_to_month,dsl,paypal,0,21,0,60,1,0
102654,South,53,85.74,month_to_month,none,bank_transfer,2,18,1,51,0,1
102655,West,41,90.2,month_to_month,fiber,paypal,1,18,0,77,1,1
102656,South,18,86.68,two_year,dsl,mailed_check,2,23,1,63,1,1
102657,East,29,61.64,month_to_month,dsl,paypal,0,16,1,35,0,0
102658,North,4,22.2,month_to_month,fiber,credit_card,0,21,0,24,0,1
102659,North,17,62.04,month_to_month,fiber,bank_transfer,0,23,0,54,0,0
102660,West,32,49.84,month_to_month,none,credit_card,2,20,0,70,1,0
102661,South,31,62.41,month_to_month,dsl,bank_transfer,2,16,0,52,0,1
102662,South,5,51.58,month_to_month,fiber,credit_card,0,24,1,53,0,1
102663,North,68,64.59,month_to_month,dsl,paypal,2,17,1,50,0,0
102664,South,19,44.21,month_to_month,dsl,paypal,0,19,0,41,0,1
102665,West,36,64.18,month_to_month,fiber,bank_transfer,0,24,0,73,1,0
102666,West,33,89.45,one_year,fiber,mailed_check,1,17,2,28,0,1
102667,North,33,45.61,month_to_month,dsl,paypal,0,17,0,50,0,0
102668,East,60,65.01,one_year,dsl,paypal,2,19,1,71,1,0
102669,South,53,84.09,one_year,fiber,bank_transfer,1,18,0,34,0,0
102670,East,62,83.29,two_year,dsl,bank_transfer,3,17,1,44,0,0
102671,South,27,80.9,month_to_month,dsl,paypal,1,19,1,61,1,1
102672,South,19,71.06,one_year,dsl,mailed_check,2,21,0,25,0,1
102673,South,30,79.48,two_year,dsl,mailed_check,1,14,1,34,0,1
102674,East,40,92.46,two_year,fiber,mailed_check,1,18,0,62,1,1
102675,East,24,73.5,one_year,dsl,credit_card,0,18,0,23,0,0
102676,South,33,28.26,month_to_month,fiber,mailed_check,0,26,1,41,0,0
102677,West,10,54.43,two_year,fiber,credit_card,0,17,1,54,0,1
102678,East,42,78.93,one_year,dsl,credit_card,0,20,1,70,1,1
102679,South,51,52.46,month_to_month,fiber,paypal,2,25,0,26,0,1
102680,West,37,97.4,month_to_month,dsl,bank_transfer,1,24,0,51,0,1
102681,West,62,63.74,two_year,fiber,credit_card,2,16,0,62,1,0
102682,North,71,66.7,month_to_month,fiber,credit_card,2,26,0,42,0,1
102683,East,65,87.49,one_year,fiber,credit_card,1,15,0,45,0,0
102684,South,6,61.34,month_to_month,dsl,bank_transfer,3,17,0,46,0,1
102685,East,63,68.53,one_year,fiber,paypal,2,21,2,71,1,1
102686,North,24,82.98,month_to_month,fiber,paypal,1,25,0,56,0,1
102687,East,32,35.55,one_year,dsl,credit_card,5,13,0,43,0,0
102688,South,29,59.29,month_to_month,dsl,credit_card,0,11,0,18,0,1
102689,East,20,81.58,two_year,dsl,paypal,0,22,1,42,0,1
102690,West,63,66.31,month_to_month,dsl,mailed_check,2,10,1,68,1,1
102691,South,45,94.35,month_to_month,dsl,credit_card,1,27,1,44,0,1
102692,West,69,33.48,month_to_month,none,bank_transfer,1,23,0,42,0,0
102693,West,68,31.2,month_to_month,none,credit_card,1,20,0,62,1,0
102694,West,30,80.39,two_year,dsl,bank_transfer,2,23,1,78,1,0
102695,North,52,82.32,month_to_month,none,bank_transfer,1,28,1,27,0,0
102696,West,36,61.13,month_to_month,fiber,credit_card,2,27,2,76,1,1
102697,North,35,73.01,one_year,fiber,mailed_check,1,13,1,39,0,1
102698,South,53,79.9,month_to_month,none,mailed_check,1,14,0,54,0,0
102699,West,49,48.72,month_to_month,fiber,paypal,0,14,0,34,0,1
102700,East,65,50.86,one_year,fiber,mailed_check,0,21,1,19,0,0
102701,East,55,68.79,month_to_month,dsl,bank_transfer,2,17,1,42,0,1
102702,South,44,83.08,one_year,dsl,mailed_check,1,23,0,72,1,0
102703,West,66,41.68,one_year,none,bank_transfer,3,22,1,74,1,0
102704,East,7,61.04,month_to_month,dsl,bank_transfer,2,23,3,41,0,1
102705,South,54,60.12,one_year,dsl,paypal,0,21,0,57,0,0
102706,West,28,73.36,two_year,dsl,paypal,0,23,0,65,1,0
102707,North,31,64.83,month_to_month,fiber,paypal,2,15,0,49,0,1
102708,North,56,54.08,one_year,dsl,mailed_check,0,16,0,68,1,0
102709,East,19,89.97,month_to_month,none,bank_transfer,1,23,1,25,0,0
102710,West,63,54.21,month_to_month,fiber,paypal,1,14,1,75,1,1
102711,North,35,59.16,one_year,fiber,credit_card,2,21,0,53,0,0
102712,North,25,33.17,month_to_month,fiber,credit_card,1,26,1,27,0,1
102713,North,23,50.73,month_to_month,fiber,bank_transfer,0,16,0,67,1,0
102714,West,30,75.32,month_to_month,dsl,paypal,2,26,1,75,1,1
102715,North,67,71.41,one_year,dsl,paypal,0,19,1,40,0,0
102716,East,7,76.99,one_year,fiber,credit_card,0,15,1,46,0,1
102717,West,36,76.02,month_to_month,fiber,mailed_check,1,12,0,73,1,1
102718,North,60,106.75,month_to_month,fiber,paypal,1,17,1,51,0,0
102719,East,33,50.04,two_year,none,paypal,2,23,1,39,0,0
102720,East,40,32.61,month_to_month,fiber,paypal,2,20,1,57,0,1
102721,West,25,43.99,month_to_month,dsl,paypal,2,21,1,27,0,0
102722,South,9,50.93,month_to_month,fiber,bank_transfer,1,20,2,39,0,1
102723,South,46,45.51,one_year,fiber,bank_transfer,0,24,0,69,1,1
102724,North,66,66.87,month_to_month,fiber,credit_card,1,15,0,23,0,0
102725,East,37,90.05,one_year,dsl,paypal,2,20,0,53,0,1
102726,West,31,95.79,one_year,dsl,credit_card,0,30,0,60,1,1
102727,North,9,75.09,month_to_month,fiber,paypal,1,21,1,50,0,1
102728,South,68,107.83,one_year,dsl,bank_transfer,1,30,0,42,0,1
102729,West,62,57.87,month_to_month,dsl,credit_card,0,16,0,75,1,1
102730,North,64,32.35,month_to_month,fiber,bank_transfer,0,25,1,68,1,0
102731,South,25,86.06,one_year,fiber,mailed_check,1,24,0,69,1,1
102732,East,45,28.23,month_to_month,dsl,paypal,2,17,0,24,0,0
102733,South,31,49.9,two_year,fiber,bank_transfer,1,25,1,79,1,1
102734,South,16,75.4,one_year,dsl,bank_transfer,3,14,1,49,0,1
102735,South,14,62.95,month_to_month,dsl,paypal,0,16,0,60,1,1
102736,North,27,61.18,two_year,fiber,credit_card,1,29,1,41,0,1
102737,East,39,41.38,month_to_month,fiber,paypal,1,20,1,53,0,1
102738,East,8,64.78,month_to_month,dsl,credit_card,0,18,0,62,1,0
102739,East,50,85.07,month_to_month,fiber,mailed_check,2,17,1,51,0,1
102740,North,32,65.4,two_year,fiber,paypal,2,25,0,53,0,0
102741,West,63,48.4,month_to_month,fiber,credit_card,4,27,1,40,0,1
102742,North,20,40.05,month_to_month,none,bank_transfer,2,20,1,79,1,1
102743,West,3,48.81,month_to_month,dsl,mailed_check,0,13,0,29,0,1
102744,South,22,72.85,month_to_month,dsl,mailed_check,3,18,0,41,0,1
102745,West,70,71.87,month_to_month,fiber,credit_card,1,10,0,69,1,1
102746,North,23,48.99,one_year,fiber,bank_transfer,1,18,2,47,0,1
102747,North,50,20.78,two_year,dsl,credit_card,2,23,1,18,0,0
102748,South,60,73.4,one_year,dsl,bank_transfer,1,20,1,24,0,0
102749,North,20,47.05,month_to_month,dsl,mailed_check,0,27,0,73,1,1
102750,North,46,78.78,month_to_month,dsl,paypal,0,24,1,79,1,0
102751,East,14,49.88,month_to_month,dsl,bank_transfer,2,22,1,34,0,1
102752,West,26,45.24,month_to_month,none,bank_transfer,1,24,0,31,0,0
102753,North,21,68.06,one_year,dsl,paypal,0,23,0,32,0,1
102754,West,48,112.15,month_to_month,fiber,paypal,3,19,0,74,1,1
102755,West,63,79.98,one_year,dsl,bank_transfer,1,18,0,18,0,0
102756,West,18,67.72,month_to_month,dsl,bank_transfer,0,20,0,24,0,0
102757,East,20,72.18,one_year,none,mailed_check,2,17,0,40,0,0
102758,East,59,29.98,two_year,dsl,paypal,0,27,1,78,1,0
102759,East,33,42.55,one_year,dsl,mailed_check,0,21,0,23,0,0
102760,East,36,15.0,two_year,fiber,mailed_check,1,15,0,38,0,0
102761,West,50,99.6,one_year,dsl,bank_transfer,2,25,1,29,0,0
102762,North,9,95.55,one_year,dsl,mailed_check,0,20,1,38,0,0
102763,South,62,72.86,month_to_month,none,mailed_check,0,16,0,60,1,0
102764,North,26,67.7,month_to_month,fiber,credit_card,0,24,2,30,0,0
102765,West,47,33.97,two_year,fiber,credit_card,0,21,0,43,0,0
102766,South,31,60.61,month_to_month,dsl,credit_card,2,25,0,28,0,1
102767,East,54,100.85,two_year,dsl,paypal,1,19,0,18,0,1
102768,West,44,67.63,month_to_month,fiber,mailed_check,1,13,0,48,0,1
102769,West,12,53.71,one_year,fiber,mailed_check,0,14,0,37,0,0
102770,North,13,29.84,month_to_month,dsl,bank_transfer,0,15,1,64,1,1
102771,West,63,92.61,two_year,fiber,paypal,2,17,1,18,0,0
102772,West,37,63.6,month_to_month,fiber,credit_card,1,19,0,21,0,1
102773,North,19,29.87,month_to_month,fiber,paypal,0,24,0,74,1,0
102774,West,10,46.51,two_year,fiber,bank_transfer,0,21,0,44,0,0
102775,South,9,39.45,month_to_month,fiber,mailed_check,1,27,1,71,1,0
102776,East,66,62.37,month_to_month,fiber,mailed_check,0,18,1,24,0,0
102777,East,70,69.15,two_year,dsl,paypal,0,31,0,39,0,0
102778,South,28,54.94,one_year,fiber,paypal,2,11,1,61,1,1
102779,North,14,80.54,month_to_month,fiber,mailed_check,1,20,0,32,0,1
102780,North,30,66.58,one_year,none,bank_transfer,0,21,1,31,0,1
102781,North,9,86.25,month_to_month,none,credit_card,0,18,0,24,0,1
102782,East,39,57.86,month_to_month,dsl,paypal,2,20,1,39,0,1
102783,South,45,125.91,one_year,dsl,bank_transfer,0,18,1,61,1,1
102784,North,70,53.71,month_to_month,fiber,paypal,1,25,1,36,0,0
102785,East,22,46.93,month_to_month,fiber,mailed_check,1,25,1,25,0,0
102786,East,14,44.47,month_to_month,fiber,paypal,1,14,0,56,0,1
102787,East,9,60.78,two_year,dsl,bank_transfer,0,14,0,59,0,0
102788,West,27,30.61,one_year,fiber,paypal,0,16,1,43,0,0
102789,South,43,70.89,month_to_month,none,bank_transfer,1,24,1,34,0,1
102790,West,4,26.89,two_year,none,credit_card,1,18,2,63,1,1
102791,North,54,68.23,one_year,dsl,mailed_check,0,27,1,63,1,0
102792,East,33,37.97,month_to_month,none,bank_transfer,0,21,0,55,0,1
102793,West,57,57.37,two_year,dsl,paypal,0,17,1,42,0,0
102794,West,33,77.09,month_to_month,fiber,mailed_check,1,22,1,49,0,1
102795,East,11,111.08,month_to_month,dsl,credit_card,0,21,0,26,0,1
102796,East,1,43.44,month_to_month,fiber,bank_transfer,0,19,0,18,0,1
102797,South,40,61.99,month_to_month,dsl,credit_card,0,21,0,35,0,1
102798,East,38,50.52,one_year,dsl,bank_transfer,3,19,0,50,0,1
102799,West,58,47.6,one_year,dsl,bank_transfer,1,20,1,60,1,0
102800,West,63,50.7,two_year,none,mailed_check,1,13,1,32,0,0
102801,South,11,81.48,month_to_month,fiber,bank_transfer,0,20,1,60,1,0
102802,North,22,55.24,month_to_month,fiber,paypal,0,22,1,37,0,0
102803,East,14,109.99,month_to_month,fiber,credit_card,0,19,1,55,0,1
102804,North,7,64.18,month_to_month,dsl,bank_transfer,2,15,1,24,0,1
102805,North,0,44.8,two_year,dsl,mailed_check,1,23,0,38,0,0
102806,South,5,57.67,one_year,dsl,paypal,0,16,0,29,0,0
102807,East,37,48.96,one_year,fiber,bank_transfer,1,22,1,57,0,0
102808,North,10,81.0,one_year,none,mailed_check,2,22,0,61,1,1
102809,North,14,32.22,month_to_month,dsl,mailed_check,0,17,0,20,0,1
102810,North,8,38.18,month_to_month,fiber,bank_transfer,0,24,2,42,0,1
102811,West,52,53.17,month_to_month,fiber,mailed_check,1,27,1,55,0,1
102812,East,45,78.66,one_year,none,credit_card,1,19,0,63,1,0
102813,North,69,89.66,month_to_month,dsl,bank_transfer,1,21,1,66,1,0
102814,North,8,92.61,month_to_month,none,mailed_check,2,21,1,65,1,1
102815,East,15,75.6,one_year,fiber,mailed_check,0,23,2,26,0,1
102816,South,32,63.34,month_to_month,fiber,mailed_check,1,21,1,57,0,0
102817,East,46,80.89,month_to_month,fiber,credit_card,1,19,0,68,1,0
102818,South,9,42.11,month_to_month,dsl,credit_card,1,20,1,52,0,1
102819,West,15,28.11,month_to_month,fiber,paypal,4,19,1,74,1,1
102820,South,30,73.73,month_to_month,fiber,credit_card,1,27,0,68,1,1
